aX,aY,aZ,gX,gY,gZ
0.457,0.654,0.478,0.522,0.487,0.331
0.455,0.585,0.481,0.518,0.481,0.313
0.446,0.498,0.479,0.511,0.475,0.297
0.458,0.369,0.468,0.508,0.473,0.285
0.497,0.194,0.449,0.511,0.472,0.281
0.528,0.002,0.421,0.51,0.468,0.294
0.605,0,0.393,0.503,0.468,0.333
0.674,0,0.436,0.486,0.473,0.399
0.654,0.106,0.543,0.475,0.476,0.474
0.624,0.216,0.604,0.492,0.484,0.524
0.626,0.226,0.604,0.522,0.498,0.543
0.649,0.225,0.593,0.535,0.512,0.544
0.662,0.284,0.567,0.525,0.52,0.544

0.373,0.793,0.529,0.533,0.539,0.49
0.37,0.766,0.489,0.527,0.547,0.464
0.377,0.771,0.443,0.519,0.548,0.435
0.432,0.768,0.422,0.514,0.543,0.404
0.483,0.73,0.418,0.514,0.531,0.374
0.501,0.68,0.411,0.512,0.512,0.35
0.513,0.627,0.399,0.502,0.492,0.328
0.536,0.56,0.389,0.489,0.471,0.305
0.553,0.489,0.385,0.476,0.448,0.285
0.537,0.414,0.404,0.463,0.424,0.274
0.497,0.312,0.431,0.458,0.405,0.271
0.461,0.174,0.482,0.472,0.4,0.278
0.482,0.007,0.543,0.501,0.412,0.309
0.553,0,0.598,0.524,0.436,0.376
0.594,0,0.655,0.532,0.462,0.465

0.394,0.755,0.394,0.507,0.512,0.383
0.438,0.712,0.398,0.508,0.498,0.356
0.465,0.653,0.401,0.508,0.481,0.333
0.473,0.575,0.402,0.503,0.464,0.31
0.464,0.467,0.404,0.496,0.447,0.289
0.444,0.333,0.408,0.494,0.433,0.273
0.435,0.155,0.416,0.506,0.428,0.27
0.508,0,0.427,0.523,0.434,0.293
0.631,0,0.435,0.529,0.445,0.35
0.698,0,0.535,0.518,0.457,0.434
