aX,aY,aZ,gX,gY,gZ
0.502,0.603,0.604,0.495,0.493,0.507
0.498,0.592,0.587,0.494,0.491,0.508
0.489,0.593,0.575,0.493,0.49,0.507
0.479,0.597,0.567,0.494,0.49,0.505
0.469,0.594,0.558,0.496,0.49,0.503
0.462,0.588,0.548,0.499,0.49,0.501
0.453,0.587,0.539,0.5,0.491,0.499
0.444,0.596,0.534,0.501,0.492,0.498
0.44,0.603,0.533,0.502,0.494,0.497
0.439,0.609,0.535,0.503,0.497,0.497

0.327,0.631,0.35,0.5,0.49,0.499
0.264,0.656,0.292,0.496,0.505,0.502
0.237,0.685,0.242,0.491,0.528,0.51
0.272,0.701,0.229,0.488,0.559,0.521
0.35,0.687,0.242,0.492,0.592,0.531
0.422,0.663,0.249,0.499,0.618,0.535
0.493,0.627,0.238,0.508,0.642,0.534
0.599,0.581,0.259,0.514,0.665,0.533
0.686,0.563,0.34,0.51,0.681,0.533
0.711,0.604,0.444,0.494,0.683,0.537
0.712,0.668,0.546,0.478,0.673,0.543
0.706,0.71,0.648,0.474,0.657,0.55
0.713,0.68,0.746,0.485,0.638,0.553
0.731,0.58,0.818,0.5,0.613,0.551
0.728,0.484,0.834,0.51,0.58,0.541
0.677,0.449,0.795,0.509,0.545,0.524
0.605,0.47,0.734,0.503,0.517,0.507
0.565,0.512,0.689,0.497,0.503,0.495
0.537,0.574,0.663,0.495,0.498,0.487
0.509,0.608,0.645,0.498,0.496,0.484
0.501,0.612,0.636,0.503,0.497,0.485
0.5,0.608,0.631,0.504,0.497,0.489
0.499,0.604,0.623,0.501,0.495,0.493
0.494,0.606,0.611,0.497,0.493,0.498
0.492,0.609,0.598,0.494,0.491,0.501
0.487,0.606,0.587,0.492,0.489,0.503
0.481,0.601,0.575,0.493,0.489,0.503
0.472,0.6,0.564,0.494,0.488,0.502
0.463,0.597,0.552,0.497,0.489,0.5
0.451,0.594,0.542,0.499,0.489,0.498

0.323,0.645,0.325,0.508,0.533,0.509
0.332,0.651,0.307,0.508,0.553,0.514
0.35,0.655,0.286,0.51,0.574,0.517
0.384,0.65,0.269,0.516,0.597,0.519
0.448,0.621,0.266,0.523,0.621,0.521
0.528,0.582,0.294,0.526,0.642,0.524
