aX,aY,aZ,gX,gY,gZ
0.543,0.27,0.541,0.402,0.495,0.567
0.534,0.388,0.545,0.446,0.497,0.526
0.525,0.351,0.551,0.503,0.497,0.496
0.52,0.275,0.552,0.542,0.497,0.474
0.522,0.231,0.554,0.553,0.497,0.462
0.546,0.232,0.557,0.542,0.5,0.459
0.563,0.267,0.558,0.52,0.502,0.464
0.57,0.318,0.555,0.497,0.502,0.473
0.565,0.357,0.551,0.483,0.499,0.482
0.555,0.378,0.544,0.477,0.496,0.488
0.547,0.396,0.534,0.477,0.491,0.49
0.536,0.419,0.523,0.481,0.487,0.49
0.52,0.434,0.511,0.488,0.483,0.489
0.506,0.44,0.499,0.496,0.481,0.488
0.495,0.436,0.491,0.504,0.481,0.488
0.489,0.428,0.487,0.509,0.483,0.49
0.486,0.418,0.487,0.511,0.486,0.492
0.488,0.401,0.486,0.511,0.489,0.494

0.439,0.698,0.353,0.557,0.484,0.603
0.532,0.601,0.365,0.566,0.506,0.628
0.639,0.528,0.407,0.562,0.521,0.654
0.734,0.488,0.459,0.546,0.525,0.682
0.817,0.363,0.507,0.526,0.519,0.709
0.82,0.103,0.524,0.504,0.507,0.732
0.725,0,0.522,0.469,0.496,0.736
0.636,0,0.537,0.431,0.494,0.712
0.574,0,0.573,0.409,0.499,0.667
0.561,0.05,0.599,0.407,0.503,0.611
0.572,0.24,0.589,0.423,0.501,0.557
0.551,0.357,0.565,0.458,0.496,0.519
0.53,0.348,0.553,0.499,0.494,0.495
0.523,0.298,0.549,0.527,0.495,0.481
0.529,0.277,0.547,0.532,0.496,0.475
0.547,0.287,0.547,0.523,0.498,0.475
0.56,0.32,0.547,0.507,0.5,0.479
0.56,0.35,0.545,0.495,0.499,0.486
0.554,0.365,0.543,0.489,0.497,0.491
0.546,0.37,0.539,0.487,0.494,0.494
0.539,0.378,0.532,0.488,0.491,0.493
0.532,0.391,0.523,0.49,0.488,0.491
0.523,0.409,0.511,0.493,0.486,0.489
0.509,0.419,0.499,0.498,0.484,0.488
0.499,0.417,0.49,0.503,0.485,0.488
0.493,0.407,0.486,0.507,0.487,0.489
0.49,0.396,0.485,0.508,0.49,0.49
0.492,0.39,0.487,0.506,0.493,0.492
0.498,0.39,0.491,0.503,0.497,0.495
0.506,0.392,0.498,0.499,0.501,0.497

0.436,0.748,0.386,0.537,0.487,0.578
0.48,0.693,0.382,0.557,0.503,0.604
0.581,0.58,0.412,0.569,0.519,0.629
0.675,0.448,0.463,0.562,0.525,0.657
0.707,0.32,0.504,0.534,0.521,0.686
0.694,0.235,0.519,0.494,0.515,0.708
0.691,0.14,0.524,0.456,0.512,0.719
0.651,0,0.521,0.424,0.512,0.721
0.562,0,0.522,0.393,0.513,0.706
0.535,0.07,0.539,0.37,0.516,0.669
